country_iso3,data_year,fiscal_year,income_group_code,income_group
LAO,2022,FY24,LM,Lower middle income
LAO,2023,FY25,LM,Lower middle income
LAO,2024,FY26,LM,Lower middle income
LAO,2025,FY27,LM,Lower middle income
LBN,1987,FY89,LM,Lower middle income
LBN,1988,FY90,LM,Lower middle income
LBN,1989,FY91,LM,Lower middle income
LBN,1990,FY92,LM,Lower middle income
LBN,1991,FY93,LM,Lower middle income
LBN,1992,FY94,LM,Lower middle income
LBN,1993,FY95,LM,Lower middle income
LBN,1994,FY96,LM,Lower middle income
LBN,1995,FY97,LM,Lower middle income
LBN,1996,FY98,LM,Lower middle income
LBN,1997,FY99,UM,Upper middle income
LBN,1998,FY00,UM,Upper middle income
LBN,1999,FY01,UM,Upper middle income
LBN,2000,FY02,UM,Upper middle income
LBN,2001,FY03,UM,Upper middle income
LBN,2002,FY04,UM,Upper middle income
LBN,2003,FY05,UM,Upper middle income
LBN,2004,FY06,UM,Upper middle income
LBN,2005,FY07,UM,Upper middle income
LBN,2006,FY08,UM,Upper middle income
LBN,2007,FY09,UM,Upper middle income
LBN,2008,FY10,UM,Upper middle income
LBN,2009,FY11,UM,Upper middle income
LBN,2010,FY12,UM,Upper middle income
LBN,2011,FY13,UM,Upper middle income
LBN,2012,FY14,UM,Upper middle income
LBN,2013,FY15,UM,Upper middle income
LBN,2014,FY16,UM,Upper middle income
LBN,2015,FY17,UM,Upper middle income
LBN,2016,FY18,UM,Upper middle income
LBN,2017,FY19,UM,Upper middle income
LBN,2018,FY20,UM,Upper middle income
LBN,2019,FY21,UM,Upper middle income
LBN,2020,FY22,UM,Upper middle income
LBN,2021,FY23,LM,Lower middle income
LBN,2022,FY24,LM,Lower middle income
LBN,2023,FY25,LM,Lower middle income
LBN,2024,FY26,LM,Lower middle income
LBN,2025,FY27,LM,Lower middle income
LBR,1987,FY89,L,Low income
LBR,1988,FY90,L,Low income
LBR,1989,FY91,L,Low income
LBR,1990,FY92,L,Low income
LBR,1991,FY93,L,Low income
LBR,1992,FY94,L,Low income
LBR,1993,FY95,L,Low income
LBR,1994,FY96,L,Low income
LBR,1995,FY97,L,Low income
LBR,1996,FY98,L,Low income
LBR,1997,FY99,L,Low income
LBR,1998,FY00,L,Low income
LBR,1999,FY01,L,Low income
LBR,2000,FY02,L,Low income
LBR,2001,FY03,L,Low income
LBR,2002,FY04,L,Low income
LBR,2003,FY05,L,Low income
LBR,2004,FY06,L,Low income
LBR,2005,FY07,L,Low income
LBR,2006,FY08,L,Low income
LBR,2007,FY09,L,Low income
LBR,2008,FY10,L,Low income
LBR,2009,FY11,L,Low income
LBR,2010,FY12,L,Low income
LBR,2011,FY13,L,Low income
LBR,2012,FY14,L,Low income
LBR,2013,FY15,L,Low income
LBR,2014,FY16,L,Low income
LBR,2015,FY17,L,Low income
LBR,2016,FY18,L,Low income
LBR,2017,FY19,L,Low income
LBR,2018,FY20,L,Low income
LBR,2019,FY21,L,Low income
LBR,2020,FY22,L,Low income
LBR,2021,FY23,L,Low income
LBR,2022,FY24,L,Low income
LBR,2023,FY25,L,Low income
LBR,2024,FY26,L,Low income
LBR,2025,FY27,L,Low income
LBY,1987,FY89,UM,Upper middle income
LBY,1988,FY90,UM,Upper middle income
LBY,1989,FY91,UM,Upper middle income
LBY,1990,FY92,UM,Upper middle income
LBY,1991,FY93,UM,Upper middle income
LBY,1992,FY94,UM,Upper middle income
LBY,1993,FY95,UM,Upper middle income
LBY,1994,FY96,UM,Upper middle income
LBY,1995,FY97,UM,Upper middle income
LBY,1996,FY98,UM,Upper middle income
LBY,1997,FY99,UM,Upper middle income
LBY,1998,FY00,UM,Upper middle income
LBY,1999,FY01,UM,Upper middle income
LBY,2000,FY02,UM,Upper middle income
LBY,2001,FY03,UM,Upper middle income
LBY,2002,FY04,UM,Upper middle income
LBY,2003,FY05,UM,Upper middle income
LBY,2004,FY06,UM,Upper middle income
LBY,2005,FY07,UM,Upper middle income
LBY,2006,FY08,UM,Upper middle income
LBY,2007,FY09,UM,Upper middle income
LBY,2008,FY10,UM,Upper middle income
LBY,2009,FY11,UM,Upper middle income
LBY,2010,FY12,UM,Upper middle income
LBY,2011,FY13,UM,Upper middle income
LBY,2012,FY14,UM,Upper middle income
LBY,2013,FY15,UM,Upper middle income
LBY,2014,FY16,UM,Upper middle income
LBY,2015,FY17,UM,Upper middle income
LBY,2016,FY18,UM,Upper middle income
LBY,2017,FY19,UM,Upper middle income
LBY,2018,FY20,UM,Upper middle income
LBY,2019,FY21,UM,Upper middle income
LBY,2020,FY22,UM,Upper middle income
LBY,2021,FY23,UM,Upper middle income
LBY,2022,FY24,UM,Upper middle income
LBY,2023,FY25,UM,Upper middle income
LBY,2024,FY26,UM,Upper middle income
LBY,2025,FY27,UM,Upper middle income
LCA,1987,FY89,LM,Lower middle income
LCA,1988,FY90,LM,Lower middle income
LCA,1989,FY91,LM,Lower middle income
LCA,1990,FY92,LM,Lower middle income
LCA,1991,FY93,LM,Lower middle income
LCA,1992,FY94,UM,Upper middle income
LCA,1993,FY95,UM,Upper middle income
LCA,1994,FY96,UM,Upper middle income
LCA,1995,FY97,UM,Upper middle income
LCA,1996,FY98,UM,Upper middle income
LCA,1997,FY99,UM,Upper middle income
LCA,1998,FY00,UM,Upper middle income
LCA,1999,FY01,UM,Upper middle income
LCA,2000,FY02,UM,Upper middle income
LCA,2001,FY03,UM,Upper middle income
LCA,2002,FY04,UM,Upper middle income
LCA,2003,FY05,UM,Upper middle income
LCA,2004,FY06,UM,Upper middle income
LCA,2005,FY07,UM,Upper middle income
LCA,2006,FY08,UM,Upper middle income
LCA,2007,FY09,UM,Upper middle income
LCA,2008,FY10,UM,Upper middle income
LCA,2009,FY11,UM,Upper middle income
LCA,2010,FY12,UM,Upper middle income
LCA,2011,FY13,UM,Upper middle income
LCA,2012,FY14,UM,Upper middle income
LCA,2013,FY15,UM,Upper middle income
LCA,2014,FY16,UM,Upper middle income
LCA,2015,FY17,UM,Upper middle income
LCA,2016,FY18,UM,Upper middle income
LCA,2017,FY19,UM,Upper middle income
LCA,2018,FY20,UM,Upper middle income
LCA,2019,FY21,UM,Upper middle income
LCA,2020,FY22,UM,Upper middle income
LCA,2021,FY23,UM,Upper middle income
LCA,2022,FY24,UM,Upper middle income
LCA,2023,FY25,UM,Upper middle income
LCA,2024,FY26,UM,Upper middle income
LCA,2025,FY27,UM,Upper middle income
LIE,1994,FY96,H,High income
LIE,1995,FY97,H,High income
LIE,1996,FY98,H,High income
LIE,1997,FY99,H,High income
LIE,1998,FY00,H,High income
LIE,1999,FY01,H,High income
LIE,2000,FY02,H,High income
LIE,2001,FY03,H,High income
LIE,2002,FY04,H,High income
LIE,2003,FY05,H,High income
LIE,2004,FY06,H,High income
LIE,2005,FY07,H,High income
LIE,2006,FY08,H,High income
LIE,2007,FY09,H,High income
LIE,2008,FY10,H,High income
LIE,2009,FY11,H,High income
LIE,2010,FY12,H,High income
LIE,2011,FY13,H,High income
LIE,2012,FY14,H,High income
LIE,2013,FY15,H,High income
LIE,2014,FY16,H,High income
LIE,2015,FY17,H,High income
LIE,2016,FY18,H,High income
LIE,2017,FY19,H,High income
LIE,2018,FY20,H,High income
LIE,2019,FY21,H,High income
LIE,2020,FY22,H,High income
LIE,2021,FY23,H,High income
LIE,2022,FY24,H,High income
LIE,2023,FY25,H,High income
LIE,2024,FY26,H,High income
LIE,2025,FY27,H,High income
LKA,1987,FY89,L,Low income
LKA,1988,FY90,L,Low income
LKA,1989,FY91,L,Low income
LKA,1990,FY92,L,Low income
LKA,1991,FY93,L,Low income
LKA,1992,FY94,L,Low income
LKA,1993,FY95,L,Low income
LKA,1994,FY96,L,Low income
LKA,1995,FY97,L,Low income
LKA,1996,FY98,L,Low income
LKA,1997,FY99,LM,Lower middle income
LKA,1998,FY00,LM,Lower middle income
LKA,1999,FY01,LM,Lower middle income
LKA,2000,FY02,LM,Lower middle income
LKA,2001,FY03,LM,Lower middle income
LKA,2002,FY04,LM,Lower middle income
LKA,2003,FY05,LM,Lower middle income
LKA,2004,FY06,LM,Lower middle income
LKA,2005,FY07,LM,Lower middle income
LKA,2006,FY08,LM,Lower middle income
LKA,2007,FY09,LM,Lower middle income
LKA,2008,FY10,LM,Lower middle income
LKA,2009,FY11,LM,Lower middle income
LKA,2010,FY12,LM,Lower middle income
LKA,2011,FY13,LM,Lower middle income
LKA,2012,FY14,LM,Lower middle income
LKA,2013,FY15,LM,Lower middle income
LKA,2014,FY16,LM,Lower middle income
LKA,2015,FY17,LM,Lower middle income
LKA,2016,FY18,LM,Lower middle income
LKA,2017,FY19,LM,Lower middle income
LKA,2018,FY20,UM,Upper middle income
LKA,2019,FY21,LM,Lower middle income
LKA,2020,FY22,LM,Lower middle income
LKA,2021,FY23,LM,Lower middle income
LKA,2022,FY24,LM,Lower middle income
LKA,2023,FY25,LM,Lower middle income
LKA,2024,FY26,LM,Lower middle income
LKA,2025,FY27,UM,Upper middle income
LSO,1987,FY89,L,Low income
LSO,1988,FY90,L,Low income
LSO,1989,FY91,L,Low income
LSO,1990,FY92,L,Low income
LSO,1991,FY93,L,Low income
LSO,1992,FY94,L,Low income
LSO,1993,FY95,L,Low income
LSO,1994,FY96,L,Low income
LSO,1995,FY97,LM,Lower middle income
LSO,1996,FY98,L,Low income
LSO,1997,FY99,L,Low income
LSO,1998,FY00,L,Low income
LSO,1999,FY01,L,Low income
LSO,2000,FY02,L,Low income
LSO,2001,FY03,L,Low income
LSO,2002,FY04,L,Low income
LSO,2003,FY05,L,Low income
LSO,2004,FY06,L,Low income
LSO,2005,FY07,LM,Lower middle income
LSO,2006,FY08,LM,Lower middle income
LSO,2007,FY09,LM,Lower middle income
LSO,2008,FY10,LM,Lower middle income
LSO,2009,FY11,LM,Lower middle income
LSO,2010,FY12,LM,Lower middle income
LSO,2011,FY13,LM,Lower middle income
LSO,2012,FY14,LM,Lower middle income
LSO,2013,FY15,LM,Lower middle income
LSO,2014,FY16,LM,Lower middle income
LSO,2015,FY17,LM,Lower middle income
LSO,2016,FY18,LM,Lower middle income
LSO,2017,FY19,LM,Lower middle income
LSO,2018,FY20,LM,Lower middle income
LSO,2019,FY21,LM,Lower middle income
LSO,2020,FY22,LM,Lower middle income
LSO,2021,FY23,LM,Lower middle income
LSO,2022,FY24,LM,Lower middle income
LSO,2023,FY25,LM,Lower middle income
LSO,2024,FY26,LM,Lower middle income
LSO,2025,FY27,LM,Lower middle income
LTU,1991,FY93,UM,Upper middle income
LTU,1992,FY94,LM,Lower middle income
LTU,1993,FY95,LM,Lower middle income
LTU,1994,FY96,LM,Lower middle income
LTU,1995,FY97,LM,Lower middle income
LTU,1996,FY98,LM,Lower middle income
LTU,1997,FY99,LM,Lower middle income
LTU,1998,FY00,LM,Lower middle income
LTU,1999,FY01,LM,Lower middle income
LTU,2000,FY02,LM,Lower middle income
LTU,2001,FY03,UM,Upper middle income
LTU,2002,FY04,UM,Upper middle income
LTU,2003,FY05,UM,Upper middle income
LTU,2004,FY06,UM,Upper middle income
LTU,2005,FY07,UM,Upper middle income
LTU,2006,FY08,UM,Upper middle income
LTU,2007,FY09,UM,Upper middle income
LTU,2008,FY10,UM,Upper middle income
LTU,2009,FY11,UM,Upper middle income
LTU,2010,FY12,UM,Upper middle income
LTU,2011,FY13,UM,Upper middle income
LTU,2012,FY14,H,High income
LTU,2013,FY15,H,High income
LTU,2014,FY16,H,High income
LTU,2015,FY17,H,High income
LTU,2016,FY18,H,High income
LTU,2017,FY19,H,High income
LTU,2018,FY20,H,High income
LTU,2019,FY21,H,High income
LTU,2020,FY22,H,High income
LTU,2021,FY23,H,High income
LTU,2022,FY24,H,High income
LTU,2023,FY25,H,High income
LTU,2024,FY26,H,High income
LTU,2025,FY27,H,High income
LUX,1987,FY89,H,High income
LUX,1988,FY90,H,High income
LUX,1989,FY91,H,High income
LUX,1990,FY92,H,High income
LUX,1991,FY93,H,High income
LUX,1992,FY94,H,High income
LUX,1993,FY95,H,High income
LUX,1994,FY96,H,High income
LUX,1995,FY97,H,High income
LUX,1996,FY98,H,High income
LUX,1997,FY99,H,High income
LUX,1998,FY00,H,High income
LUX,1999,FY01,H,High income
LUX,2000,FY02,H,High income
LUX,2001,FY03,H,High income
LUX,2002,FY04,H,High income
LUX,2003,FY05,H,High income
LUX,2004,FY06,H,High income
LUX,2005,FY07,H,High income
LUX,2006,FY08,H,High income
LUX,2007,FY09,H,High income
LUX,2008,FY10,H,High income
LUX,2009,FY11,H,High income
LUX,2010,FY12,H,High income
LUX,2011,FY13,H,High income
LUX,2012,FY14,H,High income
LUX,2013,FY15,H,High income
LUX,2014,FY16,H,High income
LUX,2015,FY17,H,High income
LUX,2016,FY18,H,High income
LUX,2017,FY19,H,High income
LUX,2018,FY20,H,High income
LUX,2019,FY21,H,High income
LUX,2020,FY22,H,High income
LUX,2021,FY23,H,High income
LUX,2022,FY24,H,High income
LUX,2023,FY25,H,High income
LUX,2024,FY26,H,High income
LUX,2025,FY27,H,High income
LVA,1991,FY93,UM,Upper middle income
LVA,1992,FY94,LM,Lower middle income
LVA,1993,FY95,LM,Lower middle income
LVA,1994,FY96,LM,Lower middle income
LVA,1995,FY97,LM,Lower middle income
LVA,1996,FY98,LM,Lower middle income
LVA,1997,FY99,LM,Lower middle income
LVA,1998,FY00,LM,Lower middle income
LVA,1999,FY01,LM,Lower middle income
LVA,2000,FY02,LM,Lower middle income
LVA,2001,FY03,UM,Upper middle income
LVA,2002,FY04,UM,Upper middle income
LVA,2003,FY05,UM,Upper middle income
LVA,2004,FY06,UM,Upper middle income
LVA,2005,FY07,UM,Upper middle income
LVA,2006,FY08,UM,Upper middle income
LVA,2007,FY09,UM,Upper middle income
LVA,2008,FY10,UM,Upper middle income
LVA,2009,FY11,H,High income
LVA,2010,FY12,UM,Upper middle income
LVA,2011,FY13,UM,Upper middle income
LVA,2012,FY14,H,High income
LVA,2013,FY15,H,High income
LVA,2014,FY16,H,High income
LVA,2015,FY17,H,High income
LVA,2016,FY18,H,High income
LVA,2017,FY19,H,High income
LVA,2018,FY20,H,High income
LVA,2019,FY21,H,High income
LVA,2020,FY22,H,High income
LVA,2021,FY23,H,High income
LVA,2022,FY24,H,High income
LVA,2023,FY25,H,High income
LVA,2024,FY26,H,High income
LVA,2025,FY27,H,High income
MAC,1987,FY89,UM,Upper middle income
MAC,1988,FY90,UM,Upper middle income
MAC,1989,FY91,UM,Upper middle income
MAC,1990,FY92,UM,Upper middle income
MAC,1991,FY93,UM,Upper middle income
MAC,1992,FY94,UM,Upper middle income
MAC,1993,FY95,UM,Upper middle income
MAC,1994,FY96,H,High income
MAC,1995,FY97,H,High income
MAC,1996,FY98,H,High income
MAC,1997,FY99,H,High income
MAC,1998,FY00,H,High income
MAC,1999,FY01,H,High income
MAC,2000,FY02,H,High income
MAC,2001,FY03,H,High income
MAC,2002,FY04,H,High income
MAC,2003,FY05,H,High income
MAC,2004,FY06,H,High income
MAC,2005,FY07,H,High income
MAC,2006,FY08,H,High income
MAC,2007,FY09,H,High income
MAC,2008,FY10,H,High income
MAC,2009,FY11,H,High income
MAC,2010,FY12,H,High income
MAC,2011,FY13,H,High income
MAC,2012,FY14,H,High income
MAC,2013,FY15,H,High income
MAC,2014,FY16,H,High income
MAC,2015,FY17,H,High income
MAC,2016,FY18,H,High income
MAC,2017,FY19,H,High income
MAC,2018,FY20,H,High income
MAC,2019,FY21,H,High income
MAC,2020,FY22,H,High income
MAC,2021,FY23,H,High income
MAC,2022,FY24,H,High income
MAC,2023,FY25,H,High income
MAC,2024,FY26,H,High income
MAC,2025,FY27,H,High income
MAF,2010,FY12,H,High income
MAF,2011,FY13,H,High income
MAF,2012,FY14,H,High income
MAF,2013,FY15,H,High income
MAF,2014,FY16,H,High income
MAF,2015,FY17,H,High income
MAF,2016,FY18,H,High income
MAF,2017,FY19,H,High income
MAF,2018,FY20,H,High income
MAF,2019,FY21,H,High income
MAF,2020,FY22,H,High income
MAF,2021,FY23,H,High income
MAF,2022,FY24,H,High income
MAF,2023,FY25,H,High income
MAF,2024,FY26,H,High income
MAF,2025,FY27,H,High income
MAR,1987,FY89,LM,Lower middle income
MAR,1988,FY90,LM,Lower middle income
MAR,1989,FY91,LM,Lower middle income
MAR,1990,FY92,LM,Lower middle income
MAR,1991,FY93,LM,Lower middle income
MAR,1992,FY94,LM,Lower middle income
MAR,1993,FY95,LM,Lower middle income
MAR,1994,FY96,LM,Lower middle income
MAR,1995,FY97,LM,Lower middle income
MAR,1996,FY98,LM,Lower middle income
MAR,1997,FY99,LM,Lower middle income
MAR,1998,FY00,LM,Lower middle income
MAR,1999,FY01,LM,Lower middle income
MAR,2000,FY02,LM,Lower middle income
MAR,2001,FY03,LM,Lower middle income
MAR,2002,FY04,LM,Lower middle income
MAR,2003,FY05,LM,Lower middle income
MAR,2004,FY06,LM,Lower middle income
MAR,2005,FY07,LM,Lower middle income
MAR,2006,FY08,LM,Lower middle income
MAR,2007,FY09,LM,Lower middle income
MAR,2008,FY10,LM,Lower middle income
MAR,2009,FY11,LM,Lower middle income
MAR,2010,FY12,LM,Lower middle income
MAR,2011,FY13,LM,Lower middle income
MAR,2012,FY14,LM,Lower middle income
MAR,2013,FY15,LM,Lower middle income
MAR,2014,FY16,LM,Lower middle income
MAR,2015,FY17,LM,Lower middle income
MAR,2016,FY18,LM,Lower middle income
MAR,2017,FY19,LM,Lower middle income
MAR,2018,FY20,LM,Lower middle income
MAR,2019,FY21,LM,Lower middle income
MAR,2020,FY22,LM,Lower middle income
MAR,2021,FY23,LM,Lower middle income
MAR,2022,FY24,LM,Lower middle income
MAR,2023,FY25,LM,Lower middle income
MAR,2024,FY26,LM,Lower middle income
MAR,2025,FY27,LM,Lower middle income
MCO,1994,FY96,H,High income
MCO,1995,FY97,H,High income
MCO,1996,FY98,H,High income
MCO,1997,FY99,H,High income
MCO,1998,FY00,H,High income
MCO,1999,FY01,H,High income
MCO,2000,FY02,H,High income
MCO,2001,FY03,H,High income
MCO,2002,FY04,H,High income
MCO,2003,FY05,H,High income
MCO,2004,FY06,H,High income
MCO,2005,FY07,H,High income
MCO,2006,FY08,H,High income
MCO,2007,FY09,H,High income
MCO,2008,FY10,H,High income
MCO,2009,FY11,H,High income
MCO,2010,FY12,H,High income
MCO,2011,FY13,H,High income
MCO,2012,FY14,H,High income
MCO,2013,FY15,H,High income
MCO,2014,FY16,H,High income
MCO,2015,FY17,H,High income
MCO,2016,FY18,H,High income
MCO,2017,FY19,H,High income
MCO,2018,FY20,H,High income
MCO,2019,FY21,H,High income
MCO,2020,FY22,H,High income
MCO,2021,FY23,H,High income
MCO,2022,FY24,H,High income
MCO,2023,FY25,H,High income
MCO,2024,FY26,H,High income
MCO,2025,FY27,H,High income
MDA,1991,FY93,LM,Lower middle income
MDA,1992,FY94,LM,Lower middle income
MDA,1993,FY95,LM,Lower middle income
MDA,1994,FY96,LM,Lower middle income
MDA,1995,FY97,LM,Lower middle income
MDA,1996,FY98,L,Low income
MDA,1997,FY99,L,Low income
MDA,1998,FY00,L,Low income
MDA,1999,FY01,L,Low income
MDA,2000,FY02,L,Low income
MDA,2001,FY03,L,Low income
MDA,2002,FY04,L,Low income
MDA,2003,FY05,L,Low income
MDA,2004,FY06,L,Low income
MDA,2005,FY07,LM,Lower middle income
MDA,2006,FY08,LM,Lower middle income
MDA,2007,FY09,LM,Lower middle income
MDA,2008,FY10,LM,Lower middle income
MDA,2009,FY11,LM,Lower middle income
MDA,2010,FY12,LM,Lower middle income
MDA,2011,FY13,LM,Lower middle income
MDA,2012,FY14,LM,Lower middle income
MDA,2013,FY15,LM,Lower middle income
MDA,2014,FY16,LM,Lower middle income
MDA,2015,FY17,LM,Lower middle income
MDA,2016,FY18,LM,Lower middle income
MDA,2017,FY19,LM,Lower middle income
MDA,2018,FY20,LM,Lower middle income
MDA,2019,FY21,LM,Lower middle income
MDA,2020,FY22,UM,Upper middle income
MDA,2021,FY23,UM,Upper middle income
MDA,2022,FY24,UM,Upper middle income
MDA,2023,FY25,UM,Upper middle income
MDA,2024,FY26,UM,Upper middle income
MDA,2025,FY27,UM,Upper middle income
MDG,1987,FY89,L,Low income
MDG,1988,FY90,L,Low income
MDG,1989,FY91,L,Low income
MDG,1990,FY92,L,Low income
MDG,1991,FY93,L,Low income
MDG,1992,FY94,L,Low income
MDG,1993,FY95,L,Low income
MDG,1994,FY96,L,Low income
MDG,1995,FY97,L,Low income
MDG,1996,FY98,L,Low income
MDG,1997,FY99,L,Low income
MDG,1998,FY00,L,Low income
MDG,1999,FY01,L,Low income
MDG,2000,FY02,L,Low income
MDG,2001,FY03,L,Low income
MDG,2002,FY04,L,Low income
MDG,2003,FY05,L,Low income
MDG,2004,FY06,L,Low income
MDG,2005,FY07,L,Low income
MDG,2006,FY08,L,Low income
MDG,2007,FY09,L,Low income
MDG,2008,FY10,L,Low income
MDG,2009,FY11,L,Low income
MDG,2010,FY12,L,Low income
MDG,2011,FY13,L,Low income
MDG,2012,FY14,L,Low income
MDG,2013,FY15,L,Low income
MDG,2014,FY16,L,Low income
MDG,2015,FY17,L,Low income
MDG,2016,FY18,L,Low income
MDG,2017,FY19,L,Low income
MDG,2018,FY20,L,Low income
MDG,2019,FY21,L,Low income
MDG,2020,FY22,L,Low income
MDG,2021,FY23,L,Low income
MDG,2022,FY24,L,Low income
MDG,2023,FY25,L,Low income
MDG,2024,FY26,L,Low income
MDG,2025,FY27,L,Low income
MDV,1987,FY89,L,Low income
MDV,1988,FY90,L,Low income
MDV,1989,FY91,L,Low income
MDV,1990,FY92,L,Low income
MDV,1991,FY93,L,Low income
MDV,1992,FY94,L,Low income
MDV,1993,FY95,LM,Lower middle income
MDV,1994,FY96,LM,Lower middle income
MDV,1995,FY97,LM,Lower middle income
MDV,1996,FY98,LM,Lower middle income
MDV,1997,FY99,LM,Lower middle income
MDV,1998,FY00,LM,Lower middle income
MDV,1999,FY01,LM,Lower middle income
MDV,2000,FY02,LM,Lower middle income
MDV,2001,FY03,LM,Lower middle income
MDV,2002,FY04,LM,Lower middle income
MDV,2003,FY05,LM,Lower middle income
MDV,2004,FY06,LM,Lower middle income
MDV,2005,FY07,LM,Lower middle income
MDV,2006,FY08,LM,Lower middle income
MDV,2007,FY09,LM,Lower middle income
MDV,2008,FY10,LM,Lower middle income
MDV,2009,FY11,LM,Lower middle income
MDV,2010,FY12,UM,Upper middle income
MDV,2011,FY13,UM,Upper middle income
MDV,2012,FY14,UM,Upper middle income
MDV,2013,FY15,UM,Upper middle income
MDV,2014,FY16,UM,Upper middle income
MDV,2015,FY17,UM,Upper middle income
MDV,2016,FY18,UM,Upper middle income
MDV,2017,FY19,UM,Upper middle income
MDV,2018,FY20,UM,Upper middle income
MDV,2019,FY21,UM,Upper middle income
MDV,2020,FY22,UM,Upper middle income
MDV,2021,FY23,UM,Upper middle income
MDV,2022,FY24,UM,Upper middle income
MDV,2023,FY25,UM,Upper middle income
MDV,2024,FY26,UM,Upper middle income
MDV,2025,FY27,UM,Upper middle income
MEX,1987,FY89,LM,Lower middle income
MEX,1988,FY90,LM,Lower middle income
MEX,1989,FY91,LM,Lower middle income
MEX,1990,FY92,UM,Upper middle income
MEX,1991,FY93,UM,Upper middle income
MEX,1992,FY94,UM,Upper middle income
MEX,1993,FY95,UM,Upper middle income
MEX,1994,FY96,UM,Upper middle income
MEX,1995,FY97,UM,Upper middle income
MEX,1996,FY98,UM,Upper middle income
MEX,1997,FY99,UM,Upper middle income
MEX,1998,FY00,UM,Upper middle income
MEX,1999,FY01,UM,Upper middle income
MEX,2000,FY02,UM,Upper middle income
MEX,2001,FY03,UM,Upper middle income
MEX,2002,FY04,UM,Upper middle income
MEX,2003,FY05,UM,Upper middle income
MEX,2004,FY06,UM,Upper middle income
MEX,2005,FY07,UM,Upper middle income
MEX,2006,FY08,UM,Upper middle income
MEX,2007,FY09,UM,Upper middle income
MEX,2008,FY10,UM,Upper middle income
MEX,2009,FY11,UM,Upper middle income
MEX,2010,FY12,UM,Upper middle income
MEX,2011,FY13,UM,Upper middle income
MEX,2012,FY14,UM,Upper middle income
MEX,2013,FY15,UM,Upper middle income
MEX,2014,FY16,UM,Upper middle income
MEX,2015,FY17,UM,Upper middle income
MEX,2016,FY18,UM,Upper middle income
MEX,2017,FY19,UM,Upper middle income
MEX,2018,FY20,UM,Upper middle income
MEX,2019,FY21,UM,Upper middle income
MEX,2020,FY22,UM,Upper middle income
MEX,2021,FY23,UM,Upper middle income
MEX,2022,FY24,UM,Upper middle income
MEX,2023,FY25,UM,Upper middle income
MEX,2024,FY26,UM,Upper middle income
MEX,2025,FY27,UM,Upper middle income
MHL,1991,FY93,LM,Lower middle income
MHL,1992,FY94,LM,Lower middle income
MHL,1993,FY95,LM,Lower middle income
MHL,1994,FY96,LM,Lower middle income
MHL,1995,FY97,LM,Lower middle income
MHL,1996,FY98,LM,Lower middle income
MHL,1997,FY99,LM,Lower middle income
MHL,1998,FY00,LM,Lower middle income
MHL,1999,FY01,LM,Lower middle income
MHL,2000,FY02,LM,Lower middle income
MHL,2001,FY03,LM,Lower middle income
MHL,2002,FY04,LM,Lower middle income
MHL,2003,FY05,LM,Lower middle income
MHL,2004,FY06,LM,Lower middle income
MHL,2005,FY07,LM,Lower middle income
MHL,2006,FY08,LM,Lower middle income
MHL,2007,FY09,LM,Lower middle income
MHL,2008,FY10,LM,Lower middle income
MHL,2009,FY11,LM,Lower middle income
MHL,2010,FY12,LM,Lower middle income
MHL,2011,FY13,LM,Lower middle income
MHL,2012,FY14,UM,Upper middle income
MHL,2013,FY15,UM,Upper middle income
MHL,2014,FY16,UM,Upper middle income
MHL,2015,FY17,UM,Upper middle income
MHL,2016,FY18,UM,Upper middle income
MHL,2017,FY19,UM,Upper middle income
MHL,2018,FY20,UM,Upper middle income
MHL,2019,FY21,UM,Upper middle income
MHL,2020,FY22,UM,Upper middle income
MHL,2021,FY23,UM,Upper middle income
MHL,2022,FY24,UM,Upper middle income
MHL,2023,FY25,UM,Upper middle income
MHL,2024,FY26,UM,Upper middle income
MHL,2025,FY27,UM,Upper middle income
MKD,1992,FY94,LM,Lower middle income
MKD,1993,FY95,LM,Lower middle income
MKD,1994,FY96,LM,Lower middle income
MKD,1995,FY97,LM,Lower middle income
MKD,1996,FY98,LM,Lower middle income
MKD,1997,FY99,LM,Lower middle income
MKD,1998,FY00,LM,Lower middle income
MKD,1999,FY01,LM,Lower middle income
MKD,2000,FY02,LM,Lower middle income
MKD,2001,FY03,LM,Lower middle income
MKD,2002,FY04,LM,Lower middle income
MKD,2003,FY05,LM,Lower middle income
MKD,2004,FY06,LM,Lower middle income
MKD,2005,FY07,LM,Lower middle income
MKD,2006,FY08,LM,Lower middle income
MKD,2007,FY09,LM,Lower middle income
MKD,2008,FY10,UM,Upper middle income
MKD,2009,FY11,UM,Upper middle income
MKD,2010,FY12,UM,Upper middle income
MKD,2011,FY13,UM,Upper middle income
MKD,2012,FY14,UM,Upper middle income
MKD,2013,FY15,UM,Upper middle income
MKD,2014,FY16,UM,Upper middle income
MKD,2015,FY17,UM,Upper middle income
MKD,2016,FY18,UM,Upper middle income
MKD,2017,FY19,UM,Upper middle income
MKD,2018,FY20,UM,Upper middle income
MKD,2019,FY21,UM,Upper middle income
MKD,2020,FY22,UM,Upper middle income
MKD,2021,FY23,UM,Upper middle income
MKD,2022,FY24,UM,Upper middle income
MKD,2023,FY25,UM,Upper middle income
MKD,2024,FY26,UM,Upper middle income
MKD,2025,FY27,UM,Upper middle income
MLI,1987,FY89,L,Low income
MLI,1988,FY90,L,Low income
MLI,1989,FY91,L,Low income
MLI,1990,FY92,L,Low income
MLI,1991,FY93,L,Low income
MLI,1992,FY94,L,Low income
